brand,mod_arc_s,model,num_review,price,rating,true_fit,true_width
Altra Footwear,100,Escalante 2.5,5,130.0,4.0,40,80
Under Armour,50,Charged Impulse,3,74.99,5.0,100,100
Hoka One One,57,Clifton Edge,106,159.95,4.0,71,100
Hoka One One,86,Ora Recovery Shoe,189,79.95,4.0,68,86
Reebok,100,Zig Kinetica,2,120.0,5.0,100,100
Mizuno,71,Wave Rider 24 WAVEKNIT™,29,129.95,5.0,57,100
Saucony,100,Guide 13 TR,2,119.95,5.0,100,100
On,52,Cloudstratus,28,169.95,4.0,85,88
Under Armour,69,Charged Rogue 2,13,79.95,4.0,62,83
Hoka One One,69,Speedgoat 4,251,144.95,4.0,85,81
Hoka One One,54,Stinson ATR 6,81,159.95,5.0,85,100
La Sportiva,65,Wildcat,55,110.0,5.0,45,94
ASICS Tiger,79,Tiger Runner,37,55.0,4.0,83,60
Merrell,0,MTL Skyfire,0,99.95,0.0,0,0
Altra Footwear,100,Escalante 2.5,5,130.0,4.0,40,80
Saucony,50,Hurricane 22,4,159.95,4.0,75,50
Saucony,62,Guide 13,15,119.95,5.0,100,85
Hoka One One,54,Stinson ATR 6,81,159.95,5.0,85,100
On,71,Cloudsurfer,60,149.95,4.0,81,94
On,100,Cloud 70/30,2,129.95,5.0,100,100
On,80,Cloudventure Waterproof,25,169.95,3.0,64,84
Altra Footwear,100,Paradigm 5,3,149.95,5.0,100,100
Hoka One One,69,Speedgoat 4,251,144.95,4.0,85,81
Saucony,62,Guide 13,15,119.95,5.0,100,85
Reebok,0,Aztrek 96,0,42.99,0.0,0,0
Under Armour,67,Charged Bandit 6,5,71.76,5.0,100,100
Hoka One One,67,Speedgoat 4 GTX,74,159.95,4.0,50,50
Saucony,100,Triumph 18,1,149.95,3.0,100,100
Altra Footwear,75,King MT 2,5,69.83,4.0,60,75
On,78,Cloud 2.0,297,129.95,4.0,82,93
Saucony,50,Omni 19,2,129.95,5.0,50,100
On,53,Cloud Terry,15,149.94,4.0,80,87
Merrell,89,Bare Access XTR,18,99.95,4.0,72,83
Hoka One One,100,Challenger ATR 6,11,129.95,4.0,100,100
Hoka One One,86,Ora Recovery Shoe,189,79.95,4.0,68,86
On,69,Cloudace,13,199.95,4.0,85,92
SKECHERS,100,Go Run 400 V2 - Omega,36,48.99,5.0,100,100
On,78,Cloud 2.0,297,129.94,4.0,82,93
Saucony,50,Omni 19,2,129.95,5.0,50,100
Altra Footwear,76,Torin 4.5 Plush,18,139.95,4.0,72,89
Mizuno,100,Wave Inspire 16 WAVEKNIT™,15,99.95,5.0,100,100
Mizuno,100,Wave Inspire 16 WAVEKNIT™,15,99.95,5.0,100,100
Under Armour,100,Charged Pursuit 2 Twist,3,59.95,5.0,67,100
Saucony,100,Triumph 18,1,149.95,3.0,100,100
Hoka One One,54,Stinson ATR 6,81,159.95,5.0,85,100
Saucony,86,Versafoam Cohesion 13,16,59.95,4.0,80,87
SKECHERS,87,Go Run Consistent,117,48.77,5.0,92,89
SKECHERS,87,Go Run Consistent,117,51.32,5.0,92,89
Under Armour,69,Charged Rogue 2,13,55.99,4.0,62,83
Mizuno,100,Wave Inspire 16 WAVEKNIT™,15,99.95,5.0,100,100
On,80,Cloudflow,155,139.95,4.0,84,96
Under Armour,80,Charged Intake 4,6,79.99,4.0,80,100
Saucony,80,Ride 13,5,129.95,4.0,60,75
Saucony,80,Ride 13,5,129.95,4.0,60,75
Mizuno,92,Wave Inspire 16,93,99.95,5.0,77,92
Salomon,0,Wildcross,43,130.0,5.0,0,0
Saucony,62,Guide 13,15,119.95,5.0,100,85
Hoka One One,89,Challenger Low GORE-TEX®,62,149.95,4.0,67,89
Hoka One One,75,Rincon 2,174,114.95,4.0,100,100
Altra Footwear,87,Torin 4,41,89.95,4.0,83,92
SKECHERS,100,Go Run Ride 8,65,95.96,4.0,100,100
Saucony,100,Liberty ISO 2,4,119.95,4.0,100,50
Topo Athletic,100,Terraventure 2,69,120.0,4.0,50,100
Merrell,100,Agility Synthesis 2,2,109.95,5.0,100,100
Merrell,100,Agility Synthesis 2,2,109.95,5.0,100,100
Altra Footwear,83,Viho,14,74.93,4.0,79,75
Saucony,68,Echelon 7,26,129.95,3.0,88,79
The North Face,0,Ultra Endurance XF Futurelight,4,164.95,3.0,0,0
Vibram FiveFingers,75,V-Train 2.0,5,120.0,5.0,80,100
Hoka One One,50,Mach 3,14,139.95,4.0,100,100
Mizuno,100,Wave Horizon 4,22,159.95,4.0,100,100
La Sportiva,100,Wildcat 2.0 GTX,1,155.0,2.0,100,100
La Sportiva,100,Jackal,1,140.0,4.0,100,100
Salomon,67,Supercross,109,109.95,4.0,71,67
Saucony,67,Xodus 10,3,149.95,4.0,100,67
Mizuno,100,Wave Horizon 4,22,160.0,4.0,100,100
Vibram FiveFingers,67,V-Trek,8,120.0,4.0,75,67
Merrell,0,MTL Skyfire,0,99.95,0.0,0,0
Altra Footwear,80,Escalante Racer,36,139.95,5.0,75,94
Newton Running,100,Fate 6,2,139.95,4.0,100,100
Salomon,0,S/Lab Cross,4,180.0,5.0,0,0
Salomon,0,Outsnap CSWP,15,130.0,5.0,0,0
Saucony,0,Peregrine 10 ST,0,89.93,0.0,0,0
On,77,Cloudventure,33,149.95,4.0,82,94
Merrell,100,Zion Waterproof,4,139.95,3.0,75,67
Saucony,0,Peregrine Ice+,0,149.95,0.0,0,0
Mizuno,75,Wave Prophecy 8,108,149.97,4.0,100,100
La Sportiva,0,Jackal GTX,0,170.0,0.0,0,0
Altra Footwear,80,Timp 2,20,139.95,3.0,63,72
Altra Footwear,80,Timp 2,20,139.95,3.0,63,72
Saucony,50,Hurricane 22,4,159.95,4.0,75,50
Vibram FiveFingers,56,V-Run,21,130.0,4.0,71,95
Reebok,100,Zig Kinetica,2,120.0,5.0,100,100
Salomon,100,XA Wild,14,130.0,4.0,100,100
Salomon,100,S/Lab XA Alpine 2,49,250.0,5.0,100,100
inov-8,100,Parkclaw 275,1,140.0,1.0,100,100
On,60,Cloud Hi,5,169.95,5.0,60,80
On,80,Cloudventure Waterproof,25,169.95,3.0,64,84
Under Armour,80,Charged Pulse,6,99.95,4.0,40,60
Merrell,100,Zion Waterproof,4,139.95,3.0,75,67
Hoka One One,100,Challenger ATR 6,11,129.95,4.0,100,100
On,100,Cloudflash,1,179.95,4.0,100,100
Altra Footwear,83,Viho,14,74.93,4.0,79,75
Hoka One One,57,Clifton Edge,106,159.95,4.0,71,100
SKECHERS,100,Go Run Fast - Valor,79,50.26,5.0,100,100
Hoka One One,75,Torrent 2,27,119.95,4.0,75,100
Hoka One One,67,Elevon 2,74,159.95,4.0,100,100
On,80,Cloudventure Peak,17,149.95,4.0,94,100
The North Face,0,Ultra 100 Capsule 20 Anniversary,0,95.99,0.0,0,0
La Sportiva,100,Jackal,1,140.0,4.0,100,100
La Sportiva,100,Helios III,1,125.0,3.0,100,100
Saucony,67,Xodus 10,3,149.95,4.0,100,67
Saucony,0,Echelon 8,0,129.95,0.0,0,0
Mizuno,60,Wave Creation 20,49,169.95,4.0,44,88
Saucony,75,Peregrine 10,12,119.95,4.0,75,100
Saucony,86,Versafoam Cohesion 13,16,59.95,4.0,80,87
Newton Running,100,Gravity 9,1,139.95,5.0,100,100
Merrell,100,Zion Waterproof,4,139.95,3.0,75,67
Hoka One One,75,Torrent 2,27,119.95,4.0,75,100
Hoka One One,67,Elevon 2,74,159.95,4.0,100,100
On,50,Cloud Hi Waterproof,2,199.94,5.0,100,100
Saucony,100,Triumph 18,1,149.95,3.0,100,100
Hoka One One,75,Challenger ATR 5,272,129.95,4.0,81,89
Hoka One One,75,Challenger ATR 5,272,129.95,4.0,81,89
Hoka One One,75,Torrent 2,27,119.95,4.0,75,100
Altra Footwear,87,Torin 4,41,89.95,4.0,83,92
Vibram FiveFingers,65,KSO EVO,65,100.0,4.0,72,97
Saucony,94,Kinvara 11,17,109.95,4.0,76,75
Mizuno,100,Wave Shadow 3,15,80.84,4.0,100,100
Saucony,0,Fastwitch 9,0,99.95,0.0,0,0
inov-8,100,Terraultra™ G 270,6,160.0,5.0,100,83
inov-8,100,RocLite™ 275,4,145.0,4.0,75,75
SKECHERS,0,Go Run Trail Altitude,0,64.95,0.0,0,0
SKECHERS,0,Go Run Trail Altitude - Marble,0,64.95,0.0,0,0
Under Armour,80,Charged Pulse,6,99.95,4.0,40,60
Hoka One One,100,Evo Mafate 2,41,169.95,4.0,100,100
Under Armour,80,Charged Pulse,6,99.95,4.0,40,60
SKECHERS,85,Go Run Fast - Valor,91,55.0,5.0,93,86
PUMA,0,Minima,0,39.45,0.0,0,0
Saucony,94,Kinvara 11,17,109.95,4.0,76,75
Saucony,100,Triumph 18,1,149.95,3.0,100,100
Hoka One One,76,Hupana Flow Wool,47,119.95,5.0,79,81
Hoka One One,50,Carbon X-SPE,56,199.95,4.0,50,50
On,77,Cloudventure,33,149.94,4.0,82,94
On,77,Cloudventure,33,149.95,4.0,82,94
Salomon,100,S/Lab Sense 8,3,180.0,4.0,67,100
Salomon,50,XA Wild GTX,12,150.0,3.0,67,67
On,53,Cloud Terry,15,149.94,4.0,80,87
Vibram FiveFingers,53,Classic,18,80.0,4.0,72,94
Hoka One One,57,Clifton Edge,106,159.95,4.0,71,100
Mizuno,75,Wave Sky 4 WAVEKNIT™,24,159.95,5.0,100,100
SKECHERS,0,Go Run Trail Altitude,0,64.95,0.0,0,0
Salomon,50,XA Wild GTX,12,150.0,3.0,67,67
Under Armour,80,Charged Pulse,6,99.95,4.0,40,60
Under Armour,67,Charged Bandit 6,5,89.95,5.0,100,100
adidas Outdoor,50,Terrex Speed LD,2,119.95,5.0,100,50
Merrell,0,Nova GTX,0,139.95,0.0,0,0
Saucony,62,Guide 13,15,119.95,5.0,100,85
On,80,Cloudventure Peak,17,149.95,4.0,94,100
Topo Athletic,75,Phantom,71,130.0,4.0,100,100
Altra Footwear,63,Provision 4,10,129.95,3.0,100,100
Saucony,94,Kinvara 11,17,109.95,4.0,76,75
,0,,0,0,0.0,0,0
Saucony,50,Hurricane 22,4,159.95,4.0,75,50
La Sportiva,100,Kaptiva,5,139.0,4.0,60,60
Topo Athletic,100,Ultrafly 3,48,130.0,4.0,67,100
Saucony,100,Type A9,2,99.95,4.0,100,50
Reebok,0,Forever Floatride Energy 2,0,100.0,0.0,0,0
SKECHERS,56,Go Run Pulse,23,52.6,4.0,100,78
Mizuno,100,Wave Horizon 4,22,159.95,4.0,100,100
Mizuno,100,Wave Creation WAVEKNIT™ 2,20,179.95,4.0,100,100
Mizuno,100,Wave Creation WAVEKNIT™ 2,20,179.95,4.0,100,100
Newton Running,100,Distance 9,1,155.0,5.0,100,100
Newton Running,100,Gravity 8,1,139.95,5.0,100,100
361 Degrees,0,Sensation 4,0,134.95,0.0,0,0
Merrell,67,Zion,4,119.95,3.0,100,67
Salomon,100,S/Lab XA Amphib 2,43,179.95,5.0,100,100
On,60,Cloud Hi,5,169.95,5.0,60,80
Altra Footwear,100,Superior 4.5,8,109.95,4.0,63,67
Altra Footwear,100,Superior 4.5,8,109.95,4.0,63,67
,0,,0,0,0.0,0,0
La Sportiva,83,Mutant,6,135.0,4.0,67,50
SKECHERS,0,Go Run Razor 3 Elite,0,154.95,0.0,0,0
SKECHERS,100,Go Run Speed Trail,11,89.38,4.0,100,100
SKECHERS,50,Go Run Razor 3+,4,134.95,4.0,100,100
Under Armour,69,Charged Rogue 2,13,79.95,4.0,62,83
Merrell,89,Bare Access XTR,18,99.95,4.0,72,83
CHARLY,0,Vigorate,0,55.0,0.0,0,0
Hoka One One,50,Mach 3,14,139.95,4.0,100,100
Topo Athletic,0,Runventure 3,19,120.0,5.0,0,0
On,75,Cloud Dip,9,159.95,2.0,100,100
CHARLY,0,Vigorate,0,55.0,0.0,0,0
Oboz,60,Arete Low,5,124.95,4.0,80,100
Newton Running,0,Kismet 6,0,139.95,0.0,0,0
SKECHERS,90,Go Run Razor 3,98,107.96,4.0,91,100
SKECHERS,85,Go Run Fast - Valor,91,55.0,5.0,93,86
PUMA,0,Minima,0,47.06,0.0,0,0
Altra Footwear,83,Viho,14,99.95,4.0,79,75
Altra Footwear,63,Provision 4,10,129.95,3.0,100,100
Newton Running,100,Motion 9,2,139.95,3.0,100,50
Merrell,100,Zion FST,1,99.95,5.0,100,100
Saucony,100,Freedom 3,1,149.95,2.0,100,100
On,75,Cloud Dip,9,159.95,2.0,100,100
Hoka One One,67,Elevon 2,74,159.95,4.0,100,100
Altra Footwear,85,Escalante 2,33,116.59,4.0,88,77
Saucony,80,Ride 13,5,129.95,4.0,60,75
,0,,0,0,0.0,0,0
Mizuno,100,Wave Creation WAVEKNIT™ 2,20,179.95,4.0,100,100
Merrell,0,Momentous 2 Boa,0,128.48,0.0,0,0
Saucony,100,Freedom 3,1,149.95,2.0,100,100
Merrell,67,Zion,4,119.95,3.0,100,67
Saucony,0,Echelon 8,0,129.95,0.0,0,0
Saucony,0,Fastwitch 9,0,99.95,0.0,0,0
Reebok,0,Lite 2.0,0,49.99,0.0,0,0
Saucony,50,Hurricane 22,4,159.95,4.0,75,50
Under Armour,80,Charged Intake 4,6,79.99,4.0,80,100
CHARLY,0,Origen I,0,45.0,0.0,0,0
Mizuno,60,Wave Creation 20,49,169.9,4.0,44,88
On,75,Cloud Dip,9,159.95,2.0,100,100
Under Armour,80,Charged Pulse,6,99.95,4.0,40,60
adidas Outdoor,91,Terrex Swift R2,13,114.95,4.0,73,73
Newton Running,100,Distance S 9,1,154.95,5.0,100,100
Altra Footwear,80,Timp 2,20,139.95,3.0,63,72
Altra Footwear,80,Timp 2,20,139.95,3.0,63,72
Altra Footwear,63,Provision 4,10,129.95,3.0,100,100
Saucony,94,Kinvara 11,17,109.95,4.0,76,75
Hoka One One,88,Cavu 3,35,119.95,4.0,89,88
Altra Footwear,75,King MT 2,5,139.95,4.0,60,75
Saucony,100,Versafoam Flame,3,79.95,4.0,50,50
Under Armour,80,Charged Intake 4,6,89.95,4.0,80,100
,0,,0,0,0.0,0,0
Reebok,0,Forever Floatride Energy 2,0,100.0,0.0,0,0
Mizuno,100,Wave Horizon 4,22,159.95,4.0,100,100
ASICS Tiger,0,Gel-Nandi 360,14,119.99,4.0,0,0
Salomon,100,X Raise,11,109.95,4.0,75,100
SKECHERS,100,Go Meb Speed 6,10,104.0,3.0,100,100
inov-8,100,Terraultra™ G 270,6,160.0,5.0,100,83
La Sportiva,100,Akyra GTX,1,160.0,1.0,100,100
Saucony,75,Endorphin Pro,8,199.95,5.0,75,100
SKECHERS,100,Go Run Consistent - Traceur,7,59.95,5.0,100,100
SKECHERS,0,Go Run Consistent - Vestige,0,57.95,0.0,0,0
,0,,0,0,0.0,0,0
Vibram FiveFingers,50,V-Alpha,6,110.0,5.0,50,83
On,60,Cloud Hi,5,169.95,5.0,60,80
La Sportiva,82,Ultra Raptor,17,130.0,4.0,71,76
,0,,0,0,0.0,0,0
Reebok,0,Lite 2.0,0,55.0,0.0,0,0
Topo Athletic,0,Trailventure WP,6,160.0,3.0,0,0
Topo Athletic,0,Trailventure WP,6,160.0,3.0,0,0
Under Armour,91,Charged Bandit Trail,14,79.95,4.0,100,91
Hoka One One,0,Mafate Speed 3,0,169.95,0.0,0,0
Merrell,0,MTL Skyfire,0,99.95,0.0,0,0
Under Armour,50,Charged Impulse,3,75.0,5.0,100,100
La Sportiva,71,Akyra,7,140.0,4.0,86,86
Hoka One One,65,Akasa,101,139.95,4.0,90,90
Hoka One One,75,Challenger ATR 5,272,129.95,4.0,81,89
Mizuno,60,Wave Creation 20,49,169.9,4.0,44,88
inov-8,100,RocLite™ 275,4,145.0,4.0,75,75
ASICS,77,GEL-Contend® 6,149,49.83,4.0,83,88
ASICS,80,GT-2000 8,456,79.95,4.0,86,85
ASICS,84,GEL-Venture® 7,416,63.0,4.0,83,86
ASICS,100,GEL-Quantum® 360 6,12,149.95,4.0,100,100
ASICS,70,GT-1000 9,158,79.95,5.0,92,92
ASICS,80,GT-2000 8,456,79.95,4.0,86,85
ASICS,73,GEL-Fujitrabuco® 8,26,129.95,4.0,85,91
ASICS,80,GT-2000 8,456,79.95,4.0,86,85
ASICS,75,GEL-Excite™ 7,141,59.94,4.0,95,94
ASICS,100,Dynablast,30,109.95,5.0,100,100
ASICS,75,GEL-Nimbus® 22,568,99.95,4.0,81,84
ASICS,70,GT-1000 9,158,69.94,5.0,92,92
ASICS,100,Dynablast,30,109.95,5.0,100,100
ASICS,75,GEL-Nimbus® 22,568,99.95,4.0,81,84
ASICS,100,GEL-Quantum® 360 6,12,149.95,4.0,100,100
ASICS,84,GEL-Venture® 7,416,52.94,4.0,83,86
ASICS,70,GT-1000 9,158,69.94,5.0,92,92
ASICS,75,GEL-Nimbus® 22,568,99.95,4.0,81,84
ASICS,100,Dynablast,30,109.95,5.0,100,100
ASICS,75,GEL-Nimbus® 22,568,99.95,4.0,81,84
Saucony,0,Peregrine 11 ST,0,129.95,0.0,0,0
MBT,0,Huracan-3000,0,199.95,0.0,0,0
SKECHERS,100,Go Run Speed Elite,10,144.99,5.0,100,100
La Sportiva,100,Lycan GTX,4,140.0,5.0,75,75
The North Face,0,Oscilate,9,140.0,3.0,0,0
Helly Hansen,0,Vardapeak V2,0,90.0,0.0,0,0
Reebok,0,Forever Floatride Energy 2,0,100.0,0.0,0,0
Oboz,60,Arete Low,5,124.95,4.0,80,100
Newton Running,100,Fate 6,2,139.95,4.0,100,100
Reebok,0,Forever Floatride Energy 2,0,100.0,0.0,0,0
Topo Athletic,100,MT-3,51,110.0,4.0,75,75
Arc'teryx,100,Norvan SL,44,150.0,4.0,100,100
Saucony,100,Freedom 3,1,149.95,2.0,100,100
SKECHERS,100,Go Run Consistent - Traceur,7,59.95,5.0,100,100
The North Face,0,Ultra Endurance XF Futurelight,4,164.95,3.0,0,0
The North Face,100,Ultra Endurance XF,5,139.95,3.0,100,100
Altra Footwear,100,Duo 1.5,4,129.95,3.0,100,100
Saucony,100,Versafoam Flame,3,79.95,4.0,50,50
Saucony,100,Versafoam Flame,3,79.95,4.0,50,50
361 Degrees,0,Meraki 2,0,129.95,0.0,0,0
Under Armour,0,Charged Rogue 2.5,0,79.95,0.0,0,0
Arc'teryx,90,Norvan VT 2,28,170.0,4.0,60,90
Arc'teryx,0,Norvan LD 2,18,160.0,4.0,0,0
Saucony,100,Vendetta 3,3,64.95,5.0,100,100
Saucony,100,Havok XC2,1,84.95,4.0,100,100
Saucony,91,Versafoam Inferno,13,59.95,4.0,92,92
Saucony,100,Havok XC2,1,84.95,4.0,100,100
Salomon,0,Sonic 3 Accelerate,34,130.0,5.0,0,0
Salomon,100,Sonic 3 Balance,59,130.0,5.0,100,100
SKECHERS,100,Go Run Ride 8,65,114.95,4.0,100,100
Topo Athletic,0,Runventure 3,19,120.0,5.0,0,0
Topo Athletic,75,Phantom,71,135.0,4.0,100,100
Topo Athletic,100,Vibe,16,110.0,4.0,50,50
Topo Athletic,100,MTN Racer,54,140.0,4.0,100,100
SKECHERS,100,Go Run Razor 3,90,118.92,4.0,100,100
Topo Athletic,100,Ultrafly 3,48,130.0,4.0,67,100
Newton Running,100,Distance 9,1,154.95,5.0,100,100
Merrell,79,Nova,29,109.95,4.0,86,92
CHARLY,0,Distinct PFX,0,65.0,0.0,0,0
Topo Athletic,0,Trailventure,29,140.0,4.0,0,0
Topo Athletic,100,Zephyr,29,130.0,4.0,100,100
inov-8,100,Roadclaw 275 Knit,3,145.0,3.0,100,100
SKECHERS,100,Go Run Forza 4,2,95.55,3.0,50,50
SKECHERS,100,Go Run Forza 4,2,119.95,3.0,50,50
SKECHERS,100,Go Run Ride 8,65,115.0,4.0,100,100
Helly Hansen,0,Vardapeak V2,0,80.99,0.0,0,0
CHARLY,100,Sistolic,1,55.0,4.0,100,100
CHARLY,100,Trote,1,55.0,5.0,100,100
CHARLY,0,Distinct PFX,0,65.0,0.0,0,0
Saucony,100,Versafoam Extol,4,74.95,3.0,50,75
Topo Athletic,100,Terraventure 2,69,120.0,4.0,50,100
SKECHERS,0,Go Run Razor 3 Cloak,0,154.95,0.0,0,0
Arc'teryx,100,Norvan SL,44,150.0,4.0,100,100
Altra Footwear,63,Provision 4,10,129.95,3.0,100,100
Vivobarefoot,0,Hydra Mid SWR Mesh,0,220.0,0.0,0,0
Saucony,100,Freedom 3,1,149.95,2.0,100,100
Hoka One One,50,Mach 3,14,139.95,4.0,100,100
Hoka One One,50,Mach 3,14,139.95,4.0,100,100
SKECHERS,56,Go Run Pulse,23,70.0,4.0,100,78
Topo Athletic,0,Fli-Lyte 3,41,110.0,4.0,0,0
La Sportiva,67,Lycan II,3,120.0,4.0,67,67
Saucony,100,Vendetta 3,3,64.95,5.0,100,100
Salomon,100,XA Wild,14,130.0,4.0,100,100
Merrell,67,Zion,4,119.95,3.0,100,67
Merrell,67,Zion,4,119.95,3.0,100,67
CHARLY,0,PFX Push,0,60.0,0.0,0,0
CHARLY,0,PFX Push,0,60.0,0.0,0,0
Arc'teryx,0,Norvan LD 2,18,160.0,4.0,0,0
Salomon,100,Sonic 3 Confidence,19,130.0,4.0,100,100
Under Armour,91,Charged Bandit Trail,14,79.95,4.0,100,91
SKECHERS,50,Go Run Razor 3+,4,134.75,4.0,100,100
inov-8,88,Trailtalon 235,8,140.0,5.0,75,100
CHARLY,100,Sistolic,1,55.0,4.0,100,100
CHARLY,100,Trote,1,55.0,5.0,100,100
Mizuno,60,Wave Creation 20,49,169.9,4.0,44,88
SKECHERS,0,Go Run 7+,12,99.36,4.0,0,0
Reebok,0,Forever Floatride Energy 2,0,100.0,0.0,0,0
CHARLY,0,Origen I,0,45.0,0.0,0,0
Oboz,60,Arete Low,5,124.95,4.0,80,100
adidas Running,63,Ultraboost 20,40,179.95,4.0,79,90
adidas Running,90,Duramo SL,24,60.32,4.0,83,86
adidas Running,0,Ultraboost Cold.RDY,0,189.95,0.0,0,0
adidas Running,0,Fluidflow 2.0,0,79.95,0.0,0,0
adidas Running,67,Lite Racer Adapt 3.0,19,64.95,5.0,87,100
adidas Running,76,Energyfalcon,26,69.95,4.0,62,79
adidas Running,100,Alphatorsion Boost,2,98.95,5.0,100,100
adidas Running,63,Ultraboost 20,40,159.95,4.0,79,90
adidas Running,63,Ultraboost 20,40,120.0,4.0,79,90
adidas Running,100,Ultraboost S.RDY,1,139.95,5.0,100,100
adidas Running,100,Rockadia Trail 3.0,8,64.95,3.0,50,57
adidas Running,63,Ultraboost 20,40,179.95,4.0,79,90
adidas Running,100,Alphatorsion Boost,2,98.95,5.0,100,100
adidas Running,100,Rockadia Trail 3.0,8,59.95,3.0,50,57
adidas Running,100,Lite Racer RBN 2.0,5,46.97,4.0,80,80
adidas Running,90,Duramo SL,24,64.95,4.0,83,86
adidas Running,63,Ultraboost 20,40,179.95,4.0,79,90
adidas Running,63,Ultraboost 20,40,179.95,4.0,79,90
adidas Running,63,Ultraboost 20,40,159.95,4.0,79,90
adidas Running,63,Ultraboost 20,40,120.0,4.0,79,90
adidas Running,63,Ultraboost 20,40,120.0,4.0,79,90
adidas Running,63,Ultraboost 20,40,179.95,4.0,79,90
adidas Running,63,Ultraboost 20,40,179.95,4.0,79,90
adidas Running,62,UltraBOOST,78,179.95,5.0,69,93
Nike,81,Run All Day 2,27,69.95,4.0,78,92
Nike,80,Quest 2 SE,5,75.0,4.0,100,100
Nike,86,Downshifter 10,33,59.95,4.0,85,93
Nike,81,Run All Day 2,27,53.97,4.0,78,92
Nike,86,Renew Run,47,66.97,4.0,74,82
Nike,0,Flex Experience Run 9 SE,1,64.95,4.0,0,0
Nike,0,Renew Ride SE,0,74.95,0.0,0,0
Nike,81,Air Zoom Pegasus 37,59,119.95,4.0,83,84
Nike,68,Zoom Winflo 7,21,60.23,4.0,71,94
Nike,86,Renew Run,47,67.5,4.0,74,82
Nike,71,Revolution 5,130,64.95,4.0,87,90
Nike,67,Air Zoom Structure 22,3,119.95,2.0,100,67
Nike,0,Flex Experience RN 9,0,64.99,0.0,0,0
Nike,83,Free RN 5.0 2020,6,79.99,4.0,83,100
Nike,67,FlyEase Air Zoom Pegasus 37,3,120.0,3.0,33,67
Nike,100,Legend React 3,1,99.95,3.0,100,100
Nike,100,Zoom Gravity 2,1,90.0,5.0,100,100
Nike,88,React Miler,8,130.0,4.0,88,86
Nike,84,Flyease Revolution 5,38,65.0,5.0,84,97
Nike,83,Free RN 5.0 2020,6,66.8,4.0,83,100
Nike,67,Air Zoom Structure 22,3,69.97,2.0,100,67
Nike,88,React Miler,8,106.97,4.0,88,86
Nike,86,Downshifter 10,33,59.95,4.0,85,93
Nike,88,React Miler,8,80.97,4.0,88,86
Nike,71,Air Zoom Vomero 14,21,105.0,4.0,81,85
Nike,68,Zoom Winflo 7,21,69.97,4.0,71,94
Nike,81,Air Zoom Pegasus 37,59,120.0,4.0,83,84
Nike,0,Quest 3 Shield,0,84.95,0.0,0,0
Nike,100,React Infinity Run FK,3,112.42,5.0,67,100
Nike,100,Pegasus Trail 2,3,129.95,4.0,100,67
Nike,68,Zoom Gravity,21,79.97,3.0,33,72
Nike,81,Air Zoom Pegasus 37,59,120.0,4.0,83,84
Nike,75,Renew Ride,9,75.0,4.0,100,88
Nike,0,Revolution 5 SE,0,49.97,0.0,0,0
Nike,86,Downshifter 10,33,59.95,4.0,85,93
Nike,86,Renew Run,47,59.97,4.0,74,82
Nike,78,Joyride Dual Run,9,89.97,5.0,78,88
Nike,0,Revolution 5 EXT,0,64.95,0.0,0,0
Nike,75,Renew Ride,9,58.95,4.0,100,88
Nike,83,Free RN 5.0 2020,6,68.97,4.0,83,100
Nike,86,Renew Run,47,79.97,4.0,74,82
Nike,100,Downshifter 10 SE,1,59.95,5.0,100,100
Nike,68,Zoom Winflo 7,21,90.0,4.0,71,94
Nike,68,Zoom Winflo 7,21,85.97,4.0,71,94
Nike,75,Renew Ride,9,67.5,4.0,100,88
Nike,0,Air Zoom Pegasus 37 Shield,0,129.95,0.0,0,0
Nike,78,Air Zoom Terra Kiger 6,9,129.95,4.0,44,100
Nike,81,Air Zoom Pegasus 37,59,119.95,4.0,83,84
Nike,81,Air Zoom Pegasus 37,59,120.0,4.0,83,84
Nike,0,Quest 3 Shield,0,84.95,0.0,0,0
Nike,84,Flyease Revolution 5,38,65.0,5.0,84,97
Nike,0,Pegasus Trail 2 GORE-TEX®,0,159.95,0.0,0,0
Nike,80,Flex Experience Run 9,93,58.97,4.0,79,74
Nike,80,Flex Experience Run 9,93,58.97,4.0,79,74
Nike,81,Air Zoom Pegasus 37,59,119.95,4.0,83,84
Nike,68,Zoom Winflo 7,21,89.99,4.0,71,94
Nike,86,Downshifter 10,33,59.95,4.0,85,93
Nike,80,Flex Experience Run 9,93,51.97,4.0,79,74
Nike,86,Renew Run,47,48.97,4.0,74,82
Nike,80,Quest 3,5,74.95,5.0,100,100
Nike,79,Free RN 5.0,67,100.0,4.0,56,91
Nike,71,Revolution 5,130,64.95,4.0,87,90
Nike,50,Flex Experience RN 9 Premium,4,64.95,4.0,75,50
Nike,75,Renew Ride,9,56.25,4.0,100,88
Nike,0,Pegasus Trail 2 GORE-TEX®,0,159.95,0.0,0,0
Nike,86,Renew Run,47,44.97,4.0,74,82
Nike,86,Downshifter 10,33,54.95,4.0,85,93
Nike,71,Revolution 5,130,64.95,4.0,87,90
ASICS,75,GEL-DS Trainer™ 25,45,89.95,4.0,75,100
ASICS,59,Novablast,157,129.95,4.0,94,94
ASICS,84,GEL-Venture® 7,416,55.94,4.0,83,86
ASICS,80,GT-2000 8,456,89.95,4.0,86,85
ASICS,75,GEL-Nimbus® 22,568,99.95,4.0,81,84
ASICS,59,Novablast,157,129.95,4.0,94,94
ASICS,80,GT-2000 8,456,89.95,4.0,86,85
